time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.331116959138820E+005	4.0741425E+000	6.155122126624155E-001	0.000000000000000E+000	1.999022389368878E-003	6.155122126624154E-001	3.5999998E-001	116	4.331116959138820E+005	3.598239925538309E-001	7.045876118364328E-001	0.000000000000000E+000	6.155122126624155E-001
4.331316959159682E+005	4.0748515E+000	6.175112397249044E-001	0.000000000000000E+000	1.999027062488927E-003	6.175112397249043E-001	3.5999998E-001	116	4.331316959159682E+005	3.598248337153519E-001	7.039529621957143E-001	0.000000000000000E+000	6.175112397249044E-001
4.331516959180543E+005	4.0755215E+000	6.195102718982763E-001	0.000000000000000E+000	1.999032173371977E-003	6.195102718982762E-001	3.5999998E-001	116	4.331516959180543E+005	3.598257536742050E-001	7.033183109323964E-001	0.000000000000000E+000	6.195102718982763E-001
4.331716959201405E+005	4.0762696E+000	6.215093027365043E-001	0.000000000000000E+000	1.999030838227934E-003	6.215093027365042E-001	3.5999998E-001	116	4.331716959201405E+005	3.598255133483023E-001	7.026836600929591E-001	0.000000000000000E+000	6.215093027365043E-001
4.331916959222266E+005	4.0768604E+000	6.235083380618029E-001	0.000000000000000E+000	1.999035325298707E-003	6.235083380618029E-001	3.5999998E-001	116	4.331916959222266E+005	3.598263210209571E-001	7.020490078289698E-001	0.000000000000000E+000	6.235083380618029E-001
4.332116959243128E+005	4.0776091E+000	6.255073725005985E-001	0.000000000000000E+000	1.999034438795514E-003	6.255073725005984E-001	3.5999998E-001	116	4.332116959243128E+005	3.598261614503990E-001	7.014143558464270E-001	0.000000000000000E+000	6.255073725005985E-001
4.332316959263990E+005	4.0783181E+000	6.275064139434862E-001	0.000000000000000E+000	1.999041442887651E-003	6.275064139434861E-001	3.5999998E-001	116	4.332316959263990E+005	3.598274221868522E-001	7.007797016402301E-001	0.000000000000000E+000	6.275064139434862E-001
4.332516959284851E+005	4.0789485E+000	6.295054491592117E-001	0.000000000000000E+000	1.999035215725501E-003	6.295054491592116E-001	3.5999998E-001	116	4.332516959284851E+005	3.598263012977822E-001	7.001450494110281E-001	0.000000000000000E+000	6.295054491592117E-001
4.332716959305713E+005	4.0795784E+000	6.315044701805712E-001	0.000000000000000E+000	1.999021021359497E-003	6.315044701805711E-001	3.5999998E-001	116	4.332716959305713E+005	3.598237463121679E-001	6.995104016882429E-001	0.000000000000000E+000	6.315044701805712E-001
4.332916959326575E+005	4.0802875E+000	6.335034972211554E-001	0.000000000000000E+000	1.999027040584220E-003	6.335034972211553E-001	3.5999998E-001	116	4.332916959326575E+005	3.598248297725051E-001	6.988757520544787E-001	0.000000000000000E+000	6.335034972211554E-001
4.333116959347436E+005	4.0810757E+000	6.355025143901839E-001	0.000000000000000E+000	1.999017169028520E-003	6.355025143901838E-001	3.5999998E-001	116	4.333116959347436E+005	3.598230528926645E-001	6.982411055547287E-001	0.000000000000000E+000	6.355025143901839E-001
