time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.156010920873838E+005	4.0706873E+000	7.149474077766304E-001	1.000000000000000E+000	-1.189549477406674E-003	9.794747238202725E-001	-2.1400000E-001	116	1.202027925381274E+004	-2.141188835988613E-001	6.384341426449457E-001	7.149474077766304E-001	0.000000000000000E+000
4.156210920894700E+005	4.0703330E+000	7.161369717478915E-001	1.000000000000000E+000	-1.189563971261183E-003	9.782851598490112E-001	-2.1400000E-001	116	1.204027925589890E+004	-2.141214924924009E-001	6.387518121917888E-001	7.161369717478915E-001	0.000000000000000E+000
4.156410920915562E+005	4.0698209E+000	7.173265202947123E-001	1.000000000000000E+000	-1.189548546820879E-003	9.770956113021904E-001	-2.1400000E-001	116	1.206027925798506E+004	-2.141187160934357E-001	6.390694776195806E-001	7.173265202947123E-001	0.000000000000000E+000
4.156610920936423E+005	4.0693874E+000	7.185160702646520E-001	1.000000000000000E+000	-1.189549969939722E-003	9.759060613322507E-001	-2.1400000E-001	116	1.208027926007123E+004	-2.141189722548007E-001	6.393871434274120E-001	7.185160702646520E-001	0.000000000000000E+000
4.156810920957285E+005	4.0688753E+000	7.197056356917898E-001	1.000000000000000E+000	-1.189565427137746E-003	9.747164959051129E-001	-2.1400000E-001	116	1.210027926215739E+004	-2.141217545501548E-001	6.397048133630426E-001	7.197056356917898E-001	0.000000000000000E+000
4.157010920978147E+005	4.0683632E+000	7.208952002758281E-001	1.000000000000000E+000	-1.189564584038324E-003	9.735269313210746E-001	-2.1400000E-001	116	1.212027926424355E+004	-2.141216027922746E-001	6.400224830735259E-001	7.208952002758281E-001	0.000000000000000E+000
4.157210920999008E+005	4.0681272E+000	7.220847629114071E-001	1.000000000000000E+000	-1.189562635579043E-003	9.723373686854955E-001	-2.1400000E-001	116	1.214027926632972E+004	-2.141212520696407E-001	6.403401522636790E-001	7.220847629114071E-001	0.000000000000000E+000
4.157410921019870E+005	4.0675359E+000	7.232743230515218E-001	1.000000000000000E+000	-1.189560140114691E-003	9.711478085453809E-001	-2.1400000E-001	116	1.216027926841588E+004	-2.141208028861043E-001	6.406578207874257E-001	7.232743230515218E-001	0.000000000000000E+000
4.157610921040731E+005	4.0670242E+000	7.244638837824676E-001	1.000000000000000E+000	-1.189560730945733E-003	9.699582478144351E-001	-2.1400000E-001	116	1.218027927050204E+004	-2.141209092356806E-001	6.409754894689521E-001	7.244638837824676E-001	0.000000000000000E+000
4.157810921061593E+005	4.0665512E+000	7.256534464287093E-001	1.000000000000000E+000	-1.189562646241652E-003	9.687686851681935E-001	-2.1400000E-001	116	1.220027927258820E+004	-2.141212539889100E-001	6.412931586619526E-001	7.256534464287093E-001	0.000000000000000E+000
4.158010921082455E+005	4.0661573E+000	7.268429979861112E-001	1.000000000000000E+000	-1.189551557401816E-003	9.675791336107916E-001	-2.1400000E-001	116	1.222027927467437E+004	-2.141192579979478E-001	6.416108248937111E-001	7.268429979861112E-001	0.000000000000000E+000
4.158210921103316E+005	4.0656061E+000	7.280325646280330E-001	1.000000000000000E+000	-1.189566641921798E-003	9.663895669688698E-001	-2.1400000E-001	116	1.224027927676053E+004	-2.141219732112614E-001	6.419284951537462E-001	7.280325646280330E-001	0.000000000000000E+000
4.158410921124178E+005	4.0652122E+000	7.292221281285417E-001	1.000000000000000E+000	-1.189563500508666E-003	9.652000034683612E-001	-2.1400000E-001	116	1.226027927884669E+004	-2.141214077569566E-001	6.422461645748762E-001	7.292221281285417E-001	0.000000000000000E+000
4.158610921145040E+005	4.0647001E+000	7.304116845682676E-001	1.000000000000000E+000	-1.189556439725889E-003	9.640104470286353E-001	-2.1400000E-001	116	1.228027928093285E+004	-2.141201368161893E-001	6.425638321104449E-001	7.304116845682676E-001	0.000000000000000E+000
4.158810921165901E+005	4.0643063E+000	7.316012413362412E-001	1.000000000000000E+000	-1.189556767973635E-003	9.628208902606616E-001	-2.1400000E-001	116	1.230027928301902E+004	-2.141201959007774E-001	6.428814997336713E-001	7.316012413362412E-001	0.000000000000000E+000
4.159010921186763E+005	4.0637150E+000	7.327908100035867E-001	1.000000000000000E+000	-1.189568667345577E-003	9.616313215933161E-001	-2.1400000E-001	116	1.232027928510518E+004	-2.141223377875035E-001	6.431991705345897E-001	7.327908100035867E-001	0.000000000000000E+000
4.159210921207624E+005	4.0631638E+000	7.339803717958097E-001	1.000000000000000E+000	-1.189561792222990E-003	9.604417598010930E-001	-2.1400000E-001	116	1.234027928719134E+004	-2.141211002655670E-001	6.435168394995271E-001	7.339803717958097E-001	0.000000000000000E+000
